,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,control_horizons,loss,total_cost,id
323,3.0,80,100,5,5,50,0,840.0343588535064,0,LR (TLN)
324,0.0,81,3,5,5,50,0,69052201402003.41,0,LR (TLN)
325,1.0,81,10,5,5,50,0,4587.913753801832,0,LR (TLN)
326,2.0,81,50,5,5,50,0,0.1572565514937212,0,LR (TLN)
327,3.0,81,100,5,5,50,0,1675665403.2082045,0,LR (TLN)
328,0.0,82,3,5,5,50,0,13690.034326841627,0,LR (TLN)
329,1.0,82,10,5,5,50,0,187477096.8611009,0,LR (TLN)
330,2.0,82,50,5,5,50,0,60.70709832478431,0,LR (TLN)
331,3.0,82,100,5,5,50,0,2.940294428474245e+286,0,LR (TLN)
332,0.0,83,3,5,5,50,0,6423901.046742262,0,LR (TLN)
333,1.0,83,10,5,5,50,0,0.3243689797589106,0,LR (TLN)
334,2.0,83,50,5,5,50,0,65635379.27570598,0,LR (TLN)
335,3.0,83,100,5,5,50,0,689831151900.6471,0,LR (TLN)
336,0.0,84,3,5,5,50,0,7.812558555079262,0,LR (TLN)
337,1.0,84,10,5,5,50,0,1408798.8117481093,0,LR (TLN)
338,2.0,84,50,5,5,50,0,424491955673931.4,0,LR (TLN)
339,3.0,84,100,5,5,50,0,9.915474365018428,0,LR (TLN)
340,0.0,85,3,5,5,50,0,2152.4734678891296,0,LR (TLN)
341,1.0,85,10,5,5,50,0,52418078503190.2,0,LR (TLN)
342,2.0,85,50,5,5,50,0,94196218155.46994,0,LR (TLN)
343,3.0,85,100,5,5,50,0,5.688178279002594,0,LR (TLN)
344,0.0,86,3,5,5,50,0,3.670651585978972e+26,0,LR (TLN)
345,1.0,86,10,5,5,50,0,1038341219032287.2,0,LR (TLN)
346,2.0,86,50,5,5,50,0,1.3842083704136823e+43,0,LR (TLN)
347,3.0,86,100,5,5,50,0,44522.67141677693,0,LR (TLN)
348,0.0,87,3,5,5,50,0,23.74312016346204,0,LR (TLN)
349,1.0,87,10,5,5,50,0,2.2542544463776824,0,LR (TLN)
350,2.0,87,50,5,5,50,0,3.692784783921224e+16,0,LR (TLN)
351,3.0,87,100,5,5,50,0,4.859152523380836e+30,0,LR (TLN)
352,0.0,88,3,5,5,50,0,532643773.83975327,0,LR (TLN)
353,1.0,88,10,5,5,50,0,121.12830402231126,0,LR (TLN)
354,2.0,88,50,5,5,50,0,3635729041116.074,0,LR (TLN)
355,3.0,88,100,5,5,50,0,3.2639824584005376e+18,0,LR (TLN)
