,rep,n,latent_dim,embed_dim,timesteps,control_horizons,loss,total_cost,id
1730,5,186,600,600,50,0,0.008043456851522702,0,LR (True)
1731,5,139,600,600,50,0,0.8076065831189407,0,LR (True)
1732,5,116,600,600,50,0,93.74472112497949,0,LR (True)
1733,5,104,600,600,50,0,2660.5083967430473,0,LR (True)
1734,5,110,600,600,50,0,402.12568678302756,0,LR (True)
1735,5,107,600,600,50,0,547.4815235274622,0,LR (True)
1736,5,105,600,600,50,0,1272.761755541554,0,LR (True)
1737,5,106,600,600,50,0,902.3391324544547,0,LR (True)
1738,5,105,600,600,50,0,1272.761755541554,0,LR (True)
1739,6,93,600,600,50,0,14377848.110664979,0,LR (True)
1740,6,279,600,600,50,0,3.564343889253425e-05,0,LR (True)
1741,6,186,600,600,50,0,0.007548860689344675,0,LR (True)
1742,6,139,600,600,50,0,2.947820692241047,0,LR (True)
1743,6,116,600,600,50,0,901.4482586182523,0,LR (True)
1744,6,104,600,600,50,0,172605.63990139784,0,LR (True)
1745,6,110,600,600,50,0,10308.763677360961,0,LR (True)
1746,6,113,600,600,50,0,3220.6159995096764,0,LR (True)
1747,6,114,600,600,50,0,2032.7050804674152,0,LR (True)
1748,6,115,600,600,50,0,1733.421401894906,0,LR (True)
1749,6,115,600,600,50,0,1733.421401894906,0,LR (True)
1750,7,93,600,600,50,0,36413419.29708012,0,LR (True)
1751,7,279,600,600,50,0,0.000431252356096266,0,LR (True)
1752,7,186,600,600,50,0,0.04655698828006439,0,LR (True)
1753,7,139,600,600,50,0,32.95420994611089,0,LR (True)
1754,7,116,600,600,50,0,12857.982346225526,0,LR (True)
1755,7,127,600,600,50,0,384.61588400175407,0,LR (True)
1756,7,121,600,600,50,0,1656.186981865833,0,LR (True)
1757,7,124,600,600,50,0,1411.717878596592,0,LR (True)
1758,7,125,600,600,50,0,1024.92785980625,0,LR (True)
1759,7,126,600,600,50,0,568.7312417780929,0,LR (True)
1760,7,125,600,600,50,0,1024.92785980625,0,LR (True)
1761,8,93,600,600,50,0,1122675.0682565353,0,LR (True)
1762,8,279,600,600,50,0,3.7389715719846292e-06,0,LR (True)
1763,8,186,600,600,50,0,0.000522836223411093,0,LR (True)
1764,8,139,600,600,50,0,0.46536294585180304,0,LR (True)
1765,8,116,600,600,50,0,80.0677151372526,0,LR (True)
1766,8,104,600,600,50,0,6796.823621952577,0,LR (True)
1767,8,110,600,600,50,0,1629.3331536261317,0,LR (True)
1768,8,113,600,600,50,0,300.59470070131755,0,LR (True)
1769,8,111,600,600,50,0,1167.055277887509,0,LR (True)
1770,8,112,600,600,50,0,452.1071758743676,0,LR (True)
1771,8,111,600,600,50,0,1167.055277887509,0,LR (True)
1772,9,93,600,600,50,0,675264.0127715773,0,LR (True)
1773,9,279,600,600,50,0,2.336312439323116e-05,0,LR (True)
1774,9,186,600,600,50,0,0.003310879852940589,0,LR (True)
1775,9,139,600,600,50,0,1.8388029030218767,0,LR (True)
1776,9,116,600,600,50,0,318.0367111706555,0,LR (True)
1777,9,104,600,600,50,0,11947.790322941817,0,LR (True)
1778,9,110,600,600,50,0,1920.5562305951173,0,LR (True)
1779,9,113,600,600,50,0,562.9722819521754,0,LR (True)
1780,9,111,600,600,50,0,1408.513461377629,0,LR (True)
1781,9,112,600,600,50,0,850.984020435802,0,LR (True)
1782,9,111,600,600,50,0,1408.513461377629,0,LR (True)
1783,10,93,600,600,50,0,12272047.5592404,0,LR (True)
1784,10,279,600,600,50,0,0.0005108222859479184,0,LR (True)
1785,10,186,600,600,50,0,0.05683269216314903,0,LR (True)
1786,10,139,600,600,50,0,27.027703760635326,0,LR (True)
1787,10,116,600,600,50,0,8024.404127357903,0,LR (True)
1788,10,127,600,600,50,0,477.77997425718894,0,LR (True)
1789,10,121,600,600,50,0,2408.1274344139333,0,LR (True)
1790,10,124,600,600,50,0,946.3288644464382,0,LR (True)
1791,10,122,600,600,50,0,1759.3020960386382,0,LR (True)
1792,10,123,600,600,50,0,1412.2407191951095,0,LR (True)
1793,10,123,600,600,50,0,1412.2407191951095,0,LR (True)
1794,11,93,600,600,50,0,1604.4390627850967,0,LR (True)
1795,11,279,600,600,50,0,4.072500282180141e-06,0,LR (True)
1796,11,186,600,600,50,0,0.00019148403775583685,0,LR (True)
1797,11,139,600,600,50,0,0.016067715797221455,0,LR (True)
1798,11,116,600,600,50,0,1.5271252049382016,0,LR (True)
1799,11,104,600,600,50,0,38.52455386502378,0,LR (True)
1800,11,98,600,600,50,0,208.2076207835037,0,LR (True)
1801,11,95,600,600,50,0,568.2043817411939,0,LR (True)
1802,11,94,600,600,50,0,887.3267593581764,0,LR (True)
1803,11,93,600,600,50,0,1604.4390627850967,0,LR (True)
1804,12,93,600,600,50,0,104247.5280217254,0,LR (True)
1805,12,279,600,600,50,0,4.901492928321624e-07,0,LR (True)
1806,12,186,600,600,50,0,8.654614407883343e-05,0,LR (True)
1807,12,139,600,600,50,0,0.03666026065882794,0,LR (True)
1808,12,116,600,600,50,0,9.646860614125144,0,LR (True)
1809,12,104,600,600,50,0,350.8531123148115,0,LR (True)
1810,12,98,600,600,50,0,7111.98686730541,0,LR (True)
1811,12,101,600,600,50,0,2256.8285643020854,0,LR (True)
1812,12,102,600,600,50,0,1619.5112010646142,0,LR (True)
1813,12,103,600,600,50,0,916.6307308038297,0,LR (True)
1814,12,102,600,600,50,0,1619.5112010646142,0,LR (True)
1815,13,93,600,600,50,0,7124752.1041844925,0,LR (True)
1816,13,279,600,600,50,0,5.365209234090159e-05,0,LR (True)
1817,13,186,600,600,50,0,0.009279282109931902,0,LR (True)
1818,13,139,600,600,50,0,4.04798239839991,0,LR (True)
1819,13,116,600,600,50,0,1402.8235297155054,0,LR (True)
1820,13,127,600,600,50,0,117.04611193951949,0,LR (True)
1821,13,121,600,600,50,0,419.13814991577226,0,LR (True)
1822,13,118,600,600,50,0,976.9702355153746,0,LR (True)
1823,13,117,600,600,50,0,1136.2663158840896,0,LR (True)
1824,13,117,600,600,50,0,1136.2663158840896,0,LR (True)
1825,14,93,600,600,50,0,13066.188932399284,0,LR (True)
1826,14,279,600,600,50,0,1.3942246922324812e-06,0,LR (True)
1827,14,186,600,600,50,0,8.699145529358904e-05,0,LR (True)
1828,14,139,600,600,50,0,0.0571831571657677,0,LR (True)
1829,14,116,600,600,50,0,2.5739639258422837,0,LR (True)
1830,14,104,600,600,50,0,231.24292357754268,0,LR (True)
1831,14,98,600,600,50,0,1604.053425171626,0,LR (True)
1832,14,101,600,600,50,0,578.0967961203869,0,LR (True)
1833,14,99,600,600,50,0,1147.0445456468863,0,LR (True)
1834,14,100,600,600,50,0,835.7308645201365,0,LR (True)
1835,14,99,600,600,50,0,1147.0445456468863,0,LR (True)
1836,15,93,600,600,50,0,48187.83736986463,0,LR (True)
1837,15,279,600,600,50,0,0.0001476065207472333,0,LR (True)
1838,15,186,600,600,50,0,0.0032286013443272523,0,LR (True)
1839,15,139,600,600,50,0,0.45767298460842054,0,LR (True)
1840,15,116,600,600,50,0,49.06955724685097,0,LR (True)
1841,15,104,600,600,50,0,1515.950014982072,0,LR (True)
1842,15,110,600,600,50,0,147.8102979415403,0,LR (True)
1843,15,107,600,600,50,0,764.5101874784039,0,LR (True)
1844,15,105,600,600,50,0,1179.6651021945765,0,LR (True)
1845,15,106,600,600,50,0,1162.2756623809885,0,LR (True)
1846,15,106,600,600,50,0,1162.2756623809885,0,LR (True)
1847,16,93,600,600,50,0,15144323395.397966,0,LR (True)
1848,16,279,600,600,50,0,0.06667418740033533,0,LR (True)
1849,16,186,600,600,50,0,6.151188088461949,0,LR (True)
1850,16,139,600,600,50,0,4067.0097642799606,0,LR (True)
1851,16,162,600,600,50,0,64.76297593227085,0,LR (True)
1852,16,150,600,600,50,0,834.1524096054435,0,LR (True)
1853,16,144,600,600,50,0,2382.684654412472,0,LR (True)
1854,16,147,600,600,50,0,1233.3305618403497,0,LR (True)
1855,16,148,600,600,50,0,1014.9599895617013,0,LR (True)
1856,16,149,600,600,50,0,879.6197621798409,0,LR (True)
1857,16,148,600,600,50,0,1014.9599895617013,0,LR (True)
1858,17,93,600,600,50,0,4460875.58107534,0,LR (True)
1859,17,279,600,600,50,0,2.1680101115237574e-05,0,LR (True)
1860,17,186,600,600,50,0,0.0012224732872037553,0,LR (True)
1861,17,139,600,600,50,0,2.7966867268527325,0,LR (True)
1862,17,116,600,600,50,0,404.72847796729434,0,LR (True)
1863,17,104,600,600,50,0,55846.031769282155,0,LR (True)
1864,17,110,600,600,50,0,1672.5749373538347,0,LR (True)
1865,17,113,600,600,50,0,841.3800713106367,0,LR (True)
1866,17,111,600,600,50,0,1278.9306028584967,0,LR (True)
1867,17,112,600,600,50,0,990.8475396179903,0,LR (True)
1868,17,111,600,600,50,0,1278.9306028584967,0,LR (True)
1869,18,93,600,600,50,0,150627.3889387068,0,LR (True)
1870,18,279,600,600,50,0,7.1864999280828986e-06,0,LR (True)
1871,18,186,600,600,50,0,0.0006288358546833066,0,LR (True)
1872,18,139,600,600,50,0,0.28020827367869083,0,LR (True)
1873,18,116,600,600,50,0,30.602785380076597,0,LR (True)
1874,18,104,600,600,50,0,1397.8652295633142,0,LR (True)
1875,18,110,600,600,50,0,122.27855672301506,0,LR (True)
1876,18,107,600,600,50,0,438.0154882526966,0,LR (True)
1877,18,105,600,600,50,0,1199.0730403357495,0,LR (True)
1878,18,106,600,600,50,0,620.426207452379,0,LR (True)
1879,18,105,600,600,50,0,1199.0730403357495,0,LR (True)
1880,19,93,600,600,50,0,2087.340264885579,0,LR (True)
1881,19,279,600,600,50,0,4.500176504943181e-07,0,LR (True)
1882,19,186,600,600,50,0,2.5408681982303242e-05,0,LR (True)
1883,19,139,600,600,50,0,0.007064704250976903,0,LR (True)
1884,19,116,600,600,50,0,0.49602192799979966,0,LR (True)
1885,19,104,600,600,50,0,27.532223444822346,0,LR (True)
1886,19,98,600,600,50,0,132.06705632380076,0,LR (True)
1887,19,95,600,600,50,0,389.03787513129953,0,LR (True)
1888,19,94,600,600,50,0,1312.1825725492345,0,LR (True)
1889,19,94,600,600,50,0,1312.1825725492345,0,LR (True)
1890,20,93,600,600,50,0,1158563.3749940596,0,LR (True)
1891,20,279,600,600,50,0,4.360713977737995e-06,0,LR (True)
1892,20,186,600,600,50,0,0.0006501697935344944,0,LR (True)
1893,20,139,600,600,50,0,0.27949826435019165,0,LR (True)
1894,20,116,600,600,50,0,54.15214332069142,0,LR (True)
1895,20,104,600,600,50,0,4461.085057349211,0,LR (True)
1896,20,110,600,600,50,0,279.8203706807627,0,LR (True)
1897,20,107,600,600,50,0,2220.681519332004,0,LR (True)
1898,20,108,600,600,50,0,710.2767601541345,0,LR (True)
1899,20,107,600,600,50,0,2220.681519332004,0,LR (True)
1900,21,93,600,600,50,0,16099.610945844272,0,LR (True)
1901,21,279,600,600,50,0,1.2112984183653922e-07,0,LR (True)
1902,21,186,600,600,50,0,2.653458669502316e-05,0,LR (True)
1903,21,139,600,600,50,0,0.007453733974365632,0,LR (True)
1904,21,116,600,600,50,0,2.0891695392405047,0,LR (True)
1905,21,104,600,600,50,0,170.3761907928912,0,LR (True)
1906,21,98,600,600,50,0,1339.8527845210883,0,LR (True)
1907,21,101,600,600,50,0,284.8049785651246,0,LR (True)
1908,21,99,600,600,50,0,676.6951940397898,0,LR (True)
1909,21,98,600,600,50,0,1339.8527845210883,0,LR (True)
1910,22,93,600,600,50,0,4578269.381480252,0,LR (True)
1911,22,279,600,600,50,0,3.931697219100542e-06,0,LR (True)
1912,22,186,600,600,50,0,0.0011398838263101353,0,LR (True)
1913,22,139,600,600,50,0,0.5290836245114895,0,LR (True)
1914,22,116,600,600,50,0,158.16184022824802,0,LR (True)
1915,22,104,600,600,50,0,53716.557731188914,0,LR (True)
1916,22,110,600,600,50,0,2748.145311586842,0,LR (True)
1917,22,113,600,600,50,0,818.8146472260983,0,LR (True)
1918,22,111,600,600,50,0,1426.8850546748656,0,LR (True)
1919,22,112,600,600,50,0,1004.9983365952962,0,LR (True)
1920,22,112,600,600,50,0,1004.9983365952962,0,LR (True)
1921,23,93,600,600,50,0,1305204.1210184565,0,LR (True)
1922,23,279,600,600,50,0,1.2860018885940796e-05,0,LR (True)
1923,23,186,600,600,50,0,0.0014842381946081602,0,LR (True)
1924,23,139,600,600,50,0,0.5582243390769345,0,LR (True)
1925,23,116,600,600,50,0,528.058234422169,0,LR (True)
1926,23,104,600,600,50,0,25528.306904076893,0,LR (True)
1927,23,110,600,600,50,0,7806.660673310929,0,LR (True)
1928,23,113,600,600,50,0,3149.614710383688,0,LR (True)
1929,23,114,600,600,50,0,1997.3168673198054,0,LR (True)
1930,23,115,600,600,50,0,1332.0605949564015,0,LR (True)
1931,23,115,600,600,50,0,1332.0605949564015,0,LR (True)
1932,24,93,600,600,50,0,199860.8729950426,0,LR (True)
1933,24,279,600,600,50,0,4.836709215957156e-07,0,LR (True)
1934,24,186,600,600,50,0,0.00012837942830457982,0,LR (True)
1935,24,139,600,600,50,0,0.038062420129455446,0,LR (True)
1936,24,116,600,600,50,0,8.85075583826615,0,LR (True)
1937,24,104,600,600,50,0,3515.161098154477,0,LR (True)
1938,24,110,600,600,50,0,157.2680164416028,0,LR (True)
1939,24,107,600,600,50,0,599.6428758099012,0,LR (True)
1940,24,105,600,600,50,0,2206.98808516818,0,LR (True)
1941,24,106,600,600,50,0,922.2577951577965,0,LR (True)
1942,24,105,600,600,50,0,2206.98808516818,0,LR (True)
1943,25,93,600,600,50,0,97551506.06837097,0,LR (True)
1944,25,279,600,600,50,0,0.000600159195776399,0,LR (True)
1945,25,186,600,600,50,0,0.15271228567993547,0,LR (True)
1946,25,139,600,600,50,0,79.6596455314256,0,LR (True)
1947,25,116,600,600,50,0,45215.663138597796,0,LR (True)
1948,25,127,600,600,50,0,842.5367465913843,0,LR (True)
1949,25,121,600,600,50,0,17957.512255010624,0,LR (True)
1950,25,124,600,600,50,0,3178.529988348376,0,LR (True)
1951,25,125,600,600,50,0,2546.274180212829,0,LR (True)
1952,25,126,600,600,50,0,1020.6292784112702,0,LR (True)
1953,25,126,600,600,50,0,1020.6292784112702,0,LR (True)
1954,26,93,600,600,50,0,286533.22855532187,0,LR (True)
1955,26,279,600,600,50,0,4.2932171588998796e-05,0,LR (True)
1956,26,186,600,600,50,0,0.0013924820171563204,0,LR (True)
1957,26,139,600,600,50,0,0.38280887813678693,0,LR (True)
1958,26,116,600,600,50,0,97.99465957901313,0,LR (True)
1959,26,104,600,600,50,0,5438.119474181295,0,LR (True)
1960,26,110,600,600,50,0,1266.6974375625255,0,LR (True)
1961,26,113,600,600,50,0,585.2909944413302,0,LR (True)
1962,26,111,600,600,50,0,956.6784220491664,0,LR (True)
1963,26,110,600,600,50,0,1266.6974375625255,0,LR (True)
1964,27,93,600,600,50,0,75316.80796100461,0,LR (True)
1965,27,279,600,600,50,0,7.287407897287403e-07,0,LR (True)
1966,27,186,600,600,50,0,0.00014167320891112238,0,LR (True)
1967,27,139,600,600,50,0,0.03284160154385341,0,LR (True)
1968,27,116,600,600,50,0,9.060235004070629,0,LR (True)
1969,27,104,600,600,50,0,698.8189710063184,0,LR (True)
1970,27,98,600,600,50,0,10483.84627617488,0,LR (True)
1971,27,101,600,600,50,0,3641.271816515401,0,LR (True)
1972,27,102,600,600,50,0,1967.6518699282497,0,LR (True)
1973,27,103,600,600,50,0,1080.8551974293857,0,LR (True)
1974,27,103,600,600,50,0,1080.8551974293857,0,LR (True)
1975,28,93,600,600,50,0,8324558708.94348,0,LR (True)
1976,28,279,600,600,50,0,0.006365790519551164,0,LR (True)
1977,28,186,600,600,50,0,2.9399261712204297,0,LR (True)
1978,28,139,600,600,50,0,833.2342565403272,0,LR (True)
1979,28,116,600,600,50,0,91554.06302534108,0,LR (True)
1980,28,127,600,600,50,0,10999.396317123214,0,LR (True)
1981,28,133,600,600,50,0,1623.7059695247035,0,LR (True)
1982,28,136,600,600,50,0,1405.219208163329,0,LR (True)
1983,28,137,600,600,50,0,1348.4906821387665,0,LR (True)
1984,28,138,600,600,50,0,906.3838450597458,0,LR (True)
1985,28,137,600,600,50,0,1348.4906821387665,0,LR (True)
1986,29,93,600,600,50,0,6198426.93683491,0,LR (True)
1987,29,279,600,600,50,0,0.000259145228070728,0,LR (True)
1988,29,186,600,600,50,0,0.04632009794875485,0,LR (True)
1989,29,139,600,600,50,0,11.180883878004511,0,LR (True)
1990,29,116,600,600,50,0,2100.5324537047304,0,LR (True)
1991,29,127,600,600,50,0,90.15389549061878,0,LR (True)
1992,29,121,600,600,50,0,689.4385475311134,0,LR (True)
1993,29,118,600,600,50,0,1250.2734906095825,0,LR (True)
1994,29,119,600,600,50,0,1064.9067546546848,0,LR (True)
1995,29,120,600,600,50,0,850.3318543052486,0,LR (True)
1996,29,119,600,600,50,0,1064.9067546546848,0,LR (True)
1997,0,116,700,700,50,0,24858.185354499125,0,LR (True)
1998,0,348,700,700,50,0,7.973913394065212e-07,0,LR (True)
1999,0,232,700,700,50,0,6.64911314495008e-05,0,LR (True)
2000,0,174,700,700,50,0,0.022443340453231504,0,LR (True)
2001,0,145,700,700,50,0,6.779271678181442,0,LR (True)
2002,0,130,700,700,50,0,575.9926483438793,0,LR (True)
2003,0,123,700,700,50,0,2258.891775880776,0,LR (True)
2004,0,126,700,700,50,0,932.183061702681,0,LR (True)
2005,0,124,700,700,50,0,1956.965714656623,0,LR (True)
2006,0,125,700,700,50,0,1463.448247572823,0,LR (True)
2007,0,125,700,700,50,0,1463.448247572823,0,LR (True)
2008,1,116,700,700,50,0,1586.092833780667,0,LR (True)
2009,1,348,700,700,50,0,6.134962529614353e-08,0,LR (True)
2010,1,232,700,700,50,0,6.04946624853967e-06,0,LR (True)
2011,1,174,700,700,50,0,0.0028802717685944197,0,LR (True)
2012,1,145,700,700,50,0,0.6781498427762126,0,LR (True)
2013,1,130,700,700,50,0,25.393666538814173,0,LR (True)
2014,1,123,700,700,50,0,185.06117712695092,0,LR (True)
2015,1,119,700,700,50,0,614.2036112420826,0,LR (True)
2016,1,117,700,700,50,0,1411.8569357984438,0,LR (True)
2017,1,118,700,700,50,0,900.3496121204115,0,LR (True)
2018,1,117,700,700,50,0,1411.8569357984438,0,LR (True)
2019,2,116,700,700,50,0,919.2864972948804,0,LR (True)
2020,2,58,700,700,50,0,6.482900542389241e+86,0,LR (True)
2021,2,348,700,700,50,0,3.6491200854254916e-06,0,LR (True)
2022,2,203,700,700,50,0,0.0008986316833616597,0,LR (True)
2023,2,130,700,700,50,0,29.793557375172977,0,LR (True)
2024,2,94,700,700,50,0,4274804.953968265,0,LR (True)
2025,2,112,700,700,50,0,3266.376787247287,0,LR (True)
2026,2,121,700,700,50,0,240.02694072685682,0,LR (True)
2027,2,116,700,700,50,0,919.2864972948804,0,LR (True)
2028,2,114,700,700,50,0,1426.4791845522702,0,LR (True)
2029,2,115,700,700,50,0,1032.5566202346,0,LR (True)
2030,2,115,700,700,50,0,1032.5566202346,0,LR (True)
2031,3,116,700,700,50,0,24641.40503489579,0,LR (True)
2032,3,348,700,700,50,0,6.407805589138632e-05,0,LR (True)
2033,3,232,700,700,50,0,0.0028985708084129217,0,LR (True)
2034,3,174,700,700,50,0,0.31372830370849253,0,LR (True)
2035,3,145,700,700,50,0,28.04989037354475,0,LR (True)
2036,3,130,700,700,50,0,915.4969408766797,0,LR (True)
2037,3,123,700,700,50,0,5402.668374658715,0,LR (True)
2038,3,126,700,700,50,0,2545.0221129836596,0,LR (True)
2039,3,128,700,700,50,0,1854.999308231689,0,LR (True)
2040,3,129,700,700,50,0,1206.2217639008793,0,LR (True)
2041,3,129,700,700,50,0,1206.2217639008793,0,LR (True)
2042,4,116,700,700,50,0,131.66607827918224,0,LR (True)
2043,4,58,700,700,50,0,2.16063068140959e+89,0,LR (True)
2044,4,348,700,700,50,0,9.744904132928087e-07,0,LR (True)
2045,4,203,700,700,50,0,0.0002493278667446411,0,LR (True)
2046,4,130,700,700,50,0,3.7725919780244035,0,LR (True)
2047,4,94,700,700,50,0,404234.7013488958,0,LR (True)
2048,4,112,700,700,50,0,634.4793738793627,0,LR (True)
2049,4,103,700,700,50,0,6222.689625291318,0,LR (True)
2050,4,107,700,700,50,0,1902.9710297412787,0,LR (True)
2051,4,109,700,700,50,0,1152.1456983274625,0,LR (True)
2052,4,110,700,700,50,0,878.717209056155,0,LR (True)
2053,4,109,700,700,50,0,1152.1456983274625,0,LR (True)
2054,5,116,700,700,50,0,4184.023163809218,0,LR (True)
2055,5,348,700,700,50,0,3.1867385197440243e-07,0,LR (True)
2056,5,232,700,700,50,0,2.3746001942080712e-05,0,LR (True)
2057,5,174,700,700,50,0,0.006024941447303579,0,LR (True)
2058,5,145,700,700,50,0,1.190435186011307,0,LR (True)
2059,5,130,700,700,50,0,54.1456323025,0,LR (True)
2060,5,123,700,700,50,0,331.2579387328757,0,LR (True)
2061,5,119,700,700,50,0,1560.6093860315384,0,LR (True)
2062,5,121,700,700,50,0,761.7991520556405,0,LR (True)
2063,5,120,700,700,50,0,555.5534003549777,0,LR (True)
2064,5,119,700,700,50,0,1560.6093860315384,0,LR (True)
2065,6,116,700,700,50,0,216355.92008798677,0,LR (True)
2066,6,348,700,700,50,0,2.398390769893742e-06,0,LR (True)
2067,6,232,700,700,50,0,9.985706386242924e-05,0,LR (True)
2068,6,174,700,700,50,0,0.07558199335866889,0,LR (True)
2069,6,145,700,700,50,0,15.491352619390966,0,LR (True)
2070,6,130,700,700,50,0,472.4824826152475,0,LR (True)
2071,6,123,700,700,50,0,14661.667911768076,0,LR (True)
2072,6,126,700,700,50,0,2029.979588180279,0,LR (True)
2073,6,128,700,700,50,0,1030.8015569217837,0,LR (True)
2074,6,129,700,700,50,0,682.5626803734207,0,LR (True)
2075,6,128,700,700,50,0,1030.8015569217837,0,LR (True)
2076,7,116,700,700,50,0,598399.9403920822,0,LR (True)
2077,7,348,700,700,50,0,0.00010574472363101439,0,LR (True)
2078,7,232,700,700,50,0,0.0067177127267678835,0,LR (True)
2079,7,174,700,700,50,0,2.186186778968182,0,LR (True)
2080,7,145,700,700,50,0,252.65551084148322,0,LR (True)
2081,7,130,700,700,50,0,12039.43202398571,0,LR (True)
2082,7,137,700,700,50,0,1481.422628190637,0,LR (True)
2083,7,141,700,700,50,0,338.3570595482657,0,LR (True)
2084,7,139,700,700,50,0,609.5136645766939,0,LR (True)
2085,7,138,700,700,50,0,809.8775442606698,0,LR (True)
2086,7,137,700,700,50,0,1481.422628190637,0,LR (True)
2087,8,116,700,700,50,0,56248.90843067989,0,LR (True)
2088,8,348,700,700,50,0,4.876925072930813e-07,0,LR (True)
2089,8,232,700,700,50,0,7.68562580670831e-05,0,LR (True)
2090,8,174,700,700,50,0,0.04425803913634057,0,LR (True)
2091,8,145,700,700,50,0,7.232692712198984,0,LR (True)
2092,8,130,700,700,50,0,325.3175432100601,0,LR (True)
2093,8,123,700,700,50,0,3047.806085216213,0,LR (True)
2094,8,126,700,700,50,0,727.5438497345933,0,LR (True)
2095,8,124,700,700,50,0,2310.8035759929467,0,LR (True)
2096,8,125,700,700,50,0,1840.399219632465,0,LR (True)
2097,8,125,700,700,50,0,1840.399219632465,0,LR (True)
2098,9,116,700,700,50,0,1811.9604027245407,0,LR (True)
2099,9,348,700,700,50,0,5.097237022235829e-05,0,LR (True)
2100,9,232,700,700,50,0,0.0008774904670584299,0,LR (True)
2101,9,174,700,700,50,0,0.06501457738384067,0,LR (True)
2102,9,145,700,700,50,0,4.081959643645493,0,LR (True)
2103,9,130,700,700,50,0,48.10355105443901,0,LR (True)
2104,9,123,700,700,50,0,284.4263775181253,0,LR (True)
2105,9,119,700,700,50,0,926.8215331669429,0,LR (True)
2106,9,117,700,700,50,0,1394.1672228782475,0,LR (True)
2107,9,118,700,700,50,0,944.7355118362201,0,LR (True)
2108,9,117,700,700,50,0,1394.1672228782475,0,LR (True)
2109,10,116,700,700,50,0,106840.44281994137,0,LR (True)
2110,10,348,700,700,50,0,5.186801533088804e-06,0,LR (True)
2111,10,232,700,700,50,0,0.00043134933089592875,0,LR (True)
2112,10,174,700,700,50,0,0.08017291489251588,0,LR (True)
2113,10,145,700,700,50,0,21.704327082809353,0,LR (True)
2114,10,130,700,700,50,0,2394.1729443264953,0,LR (True)
2115,10,137,700,700,50,0,286.0556206988,0,LR (True)
2116,10,133,700,700,50,0,612.5558282937922,0,LR (True)
2117,10,131,700,700,50,0,1089.734984233925,0,LR (True)
2118,10,132,700,700,50,0,871.8295830076607,0,LR (True)
2119,10,131,700,700,50,0,1089.734984233925,0,LR (True)
2120,11,116,700,700,50,0,2706.4277483641904,0,LR (True)
2121,11,348,700,700,50,0,5.24930475164884e-06,0,LR (True)
2122,11,232,700,700,50,0,0.00020891596039443968,0,LR (True)
2123,11,174,700,700,50,0,0.021871169179407547,0,LR (True)
2124,11,145,700,700,50,0,1.5854624653060523,0,LR (True)
2125,11,130,700,700,50,0,47.121153514250004,0,LR (True)
2126,11,123,700,700,50,0,285.5305321224516,0,LR (True)
2127,11,119,700,700,50,0,1004.418741564723,0,LR (True)
2128,11,121,700,700,50,0,624.2144726265803,0,LR (True)
2129,11,120,700,700,50,0,684.4897073440759,0,LR (True)
2130,11,119,700,700,50,0,1004.418741564723,0,LR (True)
2131,12,116,700,700,50,0,4862192.421167003,0,LR (True)
2132,12,348,700,700,50,0,0.015527763864076989,0,LR (True)
2133,12,232,700,700,50,0,0.35983984343300784,0,LR (True)
2134,12,174,700,700,50,0,68.32533916756027,0,LR (True)
2135,12,145,700,700,50,0,6090.294374792336,0,LR (True)
2136,12,159,700,700,50,0,331.03083824612975,0,LR (True)
2137,12,152,700,700,50,0,932.5953755225737,0,LR (True)
2138,12,148,700,700,50,0,1046.9361246787635,0,LR (True)
2139,12,150,700,700,50,0,1250.446739193614,0,LR (True)
2140,12,151,700,700,50,0,1171.9882627408454,0,LR (True)
2141,12,151,700,700,50,0,1171.9882627408454,0,LR (True)
2142,13,116,700,700,50,0,46140.815789508124,0,LR (True)
2143,13,348,700,700,50,0,2.7144377505078345e-06,0,LR (True)
2144,13,232,700,700,50,0,9.237885329039963e-05,0,LR (True)
2145,13,174,700,700,50,0,0.06927263151298227,0,LR (True)
2146,13,145,700,700,50,0,13.15378431057366,0,LR (True)
2147,13,130,700,700,50,0,596.1919190634906,0,LR (True)
2148,13,123,700,700,50,0,4719.082255880441,0,LR (True)
2149,13,126,700,700,50,0,1908.9422879727526,0,LR (True)
2150,13,128,700,700,50,0,1234.3791148481723,0,LR (True)
2151,13,129,700,700,50,0,994.1529674332367,0,LR (True)
2152,13,128,700,700,50,0,1234.3791148481723,0,LR (True)
2153,14,116,700,700,50,0,15109.883289782716,0,LR (True)
2154,14,348,700,700,50,0,1.6181680492042921e-06,0,LR (True)
2155,14,232,700,700,50,0,0.00010191572056408433,0,LR (True)
2156,14,174,700,700,50,0,0.022009625239481214,0,LR (True)
2157,14,145,700,700,50,0,2.9101208374314953,0,LR (True)
2158,14,130,700,700,50,0,521.3927436112375,0,LR (True)
2159,14,123,700,700,50,0,5695.275460495466,0,LR (True)
2160,14,126,700,700,50,0,2356.8124559501566,0,LR (True)
2161,14,128,700,700,50,0,1145.5874482968704,0,LR (True)
2162,14,129,700,700,50,0,831.211859784088,0,LR (True)
2163,14,128,700,700,50,0,1145.5874482968704,0,LR (True)
2164,15,116,700,700,50,0,50.29777868160124,0,LR (True)
2165,15,58,700,700,50,0,5.176448350159476e+89,0,LR (True)
2166,15,348,700,700,50,0,2.4095597902203817e-06,0,LR (True)
2167,15,203,700,700,50,0,0.00014796142425429237,0,LR (True)
2168,15,130,700,700,50,0,1.310992828568428,0,LR (True)
